0.021017516031861305	-0.009478558786213398	0.04426774010062218	0.04447581619024277	-0.033401008695364	0.02667919732630253	0.03398934379220009	0.14873117208480835	-0.0022479144390672445	0.0025089322589337826	-0.000828254094813019	-0.056140657514333725	0.014603488147258759	0.0971686914563179	0.006235252134501934	-0.016046026721596718
0.03016887605190277	-0.005288397427648306	0.024741265922784805	0.03981233388185501	-0.006130150053650141	0.02669553831219673	0.037087347358465195	0.12564575672149658	-0.0009714027983136475	0.022618694230914116	-0.005647100508213043	-0.05916605517268181	0.017859330400824547	0.10169501602649689	0.01818799413740635	0.004313388839364052
0.045493338257074356	-0.023098928853869438	-0.02022366225719452	0.06324479728937149	-0.003510552691295743	0.03962952271103859	0.05198730155825615	0.13896256685256958	0.043322619050741196	0.046573080122470856	-0.009997570887207985	-0.05427608639001846	0.013190888799726963	0.11544908583164215	0.051676321774721146	0.021641220897436142
0.04439665749669075	-0.019762806594371796	-0.03203318268060684	0.06343154609203339	0.00124007323756814	0.03930751234292984	0.046967435628175735	0.14074358344078064	0.05769342556595802	0.002824295312166214	-0.007288559339940548	-0.0546492375433445	0.028420083224773407	0.09598388522863388	0.04170416295528412	-0.007402694318443537
0.05085882917046547	-0.013378968462347984	-0.015008259564638138	0.07801559567451477	-0.010279099456965923	0.03771815821528435	0.056950174272060394	0.1299358457326889	0.05600664019584656	0.01976204477250576	-0.013000590726733208	-0.058193743228912354	0.02982490137219429	0.11061643809080124	0.04362970590591431	-0.00627131387591362
0.033175040036439896	-0.02465992234647274	-0.007344486657530069	0.059336528182029724	-0.0018277522176504135	0.04141191020607948	0.03412342071533203	0.13232064247131348	0.04956280067563057	0.022585496306419373	-0.016744721680879593	-0.056855034083127975	0.056451521813869476	0.0817912220954895	0.03773527592420578	0.008023002184927464
0.06032181158661842	-0.031191764399409294	-0.02523401379585266	0.07224494963884354	-0.009236659854650497	0.026083895936608315	0.04138629138469696	0.10013873130083084	0.032630883157253265	0.01190055813640356	-0.030896173790097237	-0.03644803911447525	0.05671362578868866	0.07450252771377563	0.007177319843322039	-0.012494307942688465
0.07152174413204193	-0.03378649801015854	-0.01755015179514885	0.07213673740625381	-0.007819673977792263	0.029453719034790993	0.04202594980597496	0.11054463684558868	0.03344796597957611	0.018795043230056763	-0.02281414158642292	-0.04051520302891731	0.051954373717308044	0.08208383619785309	0.005510164890438318	-0.010142495855689049
0.04429386556148529	-0.03874387964606285	0.011015052907168865	0.06199449300765991	-0.011859370395541191	0.010626550763845444	0.003843800164759159	0.09821639209985733	0.023464441299438477	0.0019389884546399117	-0.004684826824814081	-0.025575362145900726	0.037764646112918854	0.05304728448390961	-0.03619071841239929	-0.004089368507266045
0.04150424152612686	-0.040778860449790955	0.012153838761150837	0.053647082298994064	-0.0069160847924649715	0.01412710826843977	0.0045021167024970055	0.10401612520217896	0.016128292307257652	0.008836495690047741	0.00021337057114578784	-0.025221774354577065	0.03605438768863678	0.06024184450507164	-0.03516121581196785	0.002478690119460225
